	SFC-023_S32_L002_alignment.bam	SFC-025_S33_L002_alignment.bam	SFC13_S23_L002_alignment.bam	SFC14_S17_L001_alignment.bam	SFC15-CM_S29_L002_alignment.bam	SFC16_S6_L001_alignment.bam	SFC17_S7_L001_alignment.bam	SFC-18_S20_L002_alignment.bam	SFC19_S24_L002_alignment.bam	SFC-21_S22_L002_alignment.bam	SFC22_S9_L001_alignment.bam	SFD1-CM_S28_L002_alignment.bam	SFM-10_S1_L001_alignment.bam	SFM-1_S11_L001_alignment.bam	SFM-3_S12_L001_alignment.bam	SFM-5_S2_L001_alignment.bam	SFM-6_S3_L001_alignment.bam	SFM-7_S13_L001_alignment.bam	SFM-8_S8_L001_alignment.bam	SFM9_S10_L001_alignment.bam	SFU2_S5_L001_alignment.bam	SFU-3_S21_L002_alignment.bam	SXC2_S4_L001_alignment.bam	IFC63_S16_L001_alignment.bam	IFC66_S31_L002_alignment.bam	IFD6_S1alignment.bam	IFD8_S2alignment.bam	IFM047_S10alignment.bam	IFM-049_S6alignment.bam	IFM050_S11alignment.bam	IFM054_S12alignment.bam	IFM058_S13alignment.bam	IFM060_S14alignment.bam	IFM061_S15alignment.bam	IFM12_S16alignment.bam	IFM14_S7alignment.bam	IFM21_S3alignment.bam	IFM23_S4alignment.bam	IFM24_S5alignment.bam	IFM26_S8alignment.bam	IFM27_S9alignment.bam	IFM53_S14_L001_alignment.bam	IFM56_S15alignment.bam	IFM57_S30_L002_alignment.bam
Cluster-10.90	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	4	80	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0
Cluster-10.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.92	1	0	0	0	0	2637	0	727	0	0	0	0	0	4	0	0	2	0	208	0	1	1	0	1	1	2	1	0	0	18	0	3	1	0	0	11	1	0	2	2	0	0	0	0
Cluster-10.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	4	0
Cluster-10.94	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.95	0	4	3784	0	6	0	0	0	171	1	0	0	5	0	1630	0	2	0	1	0	0	0	253	0	0	0	1	45	0	0	3	1	0	0	0	0	0	110	0	4	0	13	0	0
Cluster-10.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0
Cluster-10.97	0	0	1	0	23	100	8	0	4	0	7	0	2	26	0	0	2	0	13	0	0	4	0	5	0	8	22	29	87	232	10	2	0	3	44	0	14	88	10	3	8	13	0	1
Cluster-10.98	1385	0	0	0	0	73	0	12	0	0	214	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	2	0	3	0	3	141	1	0	23
Cluster-10.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	145	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Cluster-10.100	0	0	0	1	0	42	1	0	0	3	1892	0	1	0	0	0	0	0	335	0	0	0	0	1	79	12	0	0	3	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
Cluster-10.101	0	0	0	0	0	0	41	0	0	0	0	0	35	1	0	0	0	2	0	0	32	0	0	92	0	0	0	0	0	0	0	0	1	113	30	0	10	0	89	0	0	0	0	0
Cluster-10.102	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cluster-10.103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	12	80	0	0	114	0	0	0	0	0	0	0	1	0	7	0	0	0
Cluster-10.104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2527	0	0	0	1	0	1	0	0	0	1	0	0	0	0
Cluster-10.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Cluster-10.106	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	28	180	0	0	291	0	0	0	0	0	0	0	0	0	11	0	0	0
Cluster-10.107	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	1	14	127	0	0	158	0	0	0	0	0	0	0	0	0	14	0	0	0
Cluster-10.108	20	2	1	51	34	11	8	12	5	10	36	0	2	18	10	45	8	0	2	0	9	350	6	1	281	1	0	0	0	1	0	175	36	10	0	0	0	0	1	0	0	27	43	11
Cluster-10.109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	6	0	7013	0	0	0	1	0	0	0	0	0	1	1	0	0	0
Cluster-10.110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Cluster-10.111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	10	0	1	0	0	0	0	0	0	534
Cluster-10.112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.113	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.115	0	0	0	0	0	1	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	4
Cluster-10.117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0
Cluster-10.119	0	0	0	0	178	0	0	0	0	0	0	0	1	0	0	0	0	904	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
Cluster-10.120	0	0	4	0	0	0	4	0	0	336	0	0	0	3	1	6	0	9	0	0	2	0	0	0	4	0	3	6	0	1	0	24	0	1	0	0	5	0	5	26	1	3	0	0
Cluster-10.121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	52	0	0	1	1	0	0	0	16	2	1	0	0	0	0
Cluster-10.122	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	32	189	121	0	3	42	0	0	0	15	0	0	0	1	0	0	0	0
Cluster-10.123	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	2	0	16	0	0	0	0	0	0
Cluster-10.125	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.126	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0
Cluster-10.127	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.128	0	1	90	3	8	0	0	0	0	2	0	0	1	30	10	0	0	2	0	0	14	1	3	0	0	1	0	0	22	8	0	4	0	0	4	2	27	1	0	0	6	0	0	0
Cluster-10.129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Cluster-10.130	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.131	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.132	0	0	0	0	0	0	0	0	0	0	1507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	43	0	0	0	0	0	0	0	0	0	6	0	0	0
Cluster-10.134	0	0	0	0	1	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.135	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.136	2	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	1	5	13	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.137	0	0	9	0	0	4	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.138	0	1	218	0	0	0	0	0	41	0	0	0	3	0	127	0	0	0	0	0	10	0	122	11	0	18	4	0	0	0	0	0	0	34	0	0	0	0	28	0	0	0	0	0
Cluster-10.139	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	38	0	0	0	0	12	6	0	0	0	0	3	0	0	0
Cluster-10.140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	7663	0	0	0	0	1	16	0	0	0	0	0	0	0	0
Cluster-10.141	0	0	0	0	0	8	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	3	0	0	0	0	0	39	0	0	1	0	0	11	0	0	0
Cluster-10.142	0	1	1	216	0	0	417	0	0	0	0	0	0	0	1	0	0	1	0	0	0	713	0	0	0	7	9	4	1	1	3	0	1	0	13	0	0	0	0	0	0	0	0	0
Cluster-10.143	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	5	0	2	0	0	2	8	0	0	0	0	0	0	0	0	4	10	0	20	4	1	0	10	0	0	0
Cluster-10.144	0	0	0	0	795	0	0	0	0	0	0	0	0	0	0	0	11	170	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	108	0	0	0	0	0	0	0	0	0
Cluster-10.145	0	0	0	0	0	2	39	0	0	0	0	0	0	0	0	0	4	21	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0
Cluster-10.146	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.147	0	0	0	0	0	0	58	0	0	0	0	0	5	0	0	0	2	8	0	0	6	0	0	93	0	0	1	0	6	3	0	0	0	151	11	0	12	0	17	0	0	0	0	0
Cluster-10.148	28	1	19	12	29	7	5	7	2	4	28	0	21	17	13	30	15	0	0	0	56	23	8	38	16	4	0	0	0	1	0	2	32	202	0	1	0	0	126	0	0	19	26	3
Cluster-10.149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	19	0	0	0
Cluster-10.150	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1417	1	0	0	0	1	0	1	0	1	0	0	0	0	0
Cluster-10.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	0
Cluster-10.154	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	23	3	0	0	0	0	0	0	0	0	0	113	748	0	3772	169	4	0	0	1	0	1	0	0	0	0	0	0	0
Cluster-10.155	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	103	12	0	1	0	0	0	0	0	0	5	626	4520	6	27989	1197	13	0	0	1	4	1	2	1	3	2	0	0	0
Cluster-10.156	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	179	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Cluster-10.157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Cluster-10.158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1369	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Cluster-10.159	1	0	7	0	1	0	1	0	0	0	1300	0	0	1	0	0	0	1	0	0	0	0	0	0	6	1	0	13	0	5	5	2	0	1	0	0	6	0	0	2	4	1	0	0
Cluster-10.160	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	10	0	142	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Cluster-10.162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Cluster-10.164	0	0	0	0	0	0	0	72	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	1	0	2	0	0	2	0	0
Cluster-10.165	0	0	6	0	0	0	1	2	2	0	2	0	2	12	1	0	5	0	10	0	2	7	0	0	2	315	11	10	7	65	2	6	0	2	5	0	2	10	4	3	5	2	0	1
Cluster-10.166	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.167	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1085	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cluster-10.170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	2	4	13	0	7	2	0	0	0	0	0	0	1	0	1	0	0	0	0
Cluster-10.172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0
Cluster-10.173	1	0	1	0	1	0	4	0	0	0	4	0	2	0	0	0	0	2	3	0	4	0	2	0	0	2	3	2	8	0	0	11	0	2	4	0	2	0	0	8	0	0	0	2
Cluster-10.174	1	0	45	0	2	0	0	0	0	0	0	0	0	0	907	0	0	5	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0
Cluster-10.175	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	119	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	13	9897	2	0	0	1	0	0	1	1	0	2	1	0	0	0
Cluster-10.177	0	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	399	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	4
Cluster-10.178	0	0	13	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	0	1	0	0	0	0
Cluster-10.179	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.180	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.181	4	0	10	0	3	4	5	7	5	0	42	0	9	1	1	0	0	3	21	0	11	0	0	6	74	13	7	31	11	127	10	20	1	11	0	1	40	5	20	19	12	6	0	0
Cluster-10.182	0	0	0	0	0	0	0	0	0	0	27	0	0	5	0	0	2	0	16	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	6
Cluster-10.183	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	0	0	481	0	0	0	0	0	0	12	0	0	5	0	0	0	0	0	0	1	0	0
Cluster-10.184	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8	0	0	7	0	0	42	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	1	0	0
Cluster-10.185	0	0	3	0	0	0	0	1	0	35	0	0	0	2	0	6	1	1	0	0	0	0	0	1	3	0	3	0	1	8	1	3	0	2	0	0	2	0	1	11	1	1	0	0
Cluster-10.186	0	0	0	0	0	0	49	0	0	0	0	0	0	50	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	71	0	2	0	0	0	0
Cluster-10.187	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	22	0	0	84	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.188	2	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	117	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.189	1	0	0	0	0	12	0	0	0	0	0	0	11	0	0	0	0	0	15	0	7	0	0	13	65	0	0	0	0	0	0	0	0	12	55	0	85	0	4	0	90	1	1	0
Cluster-10.190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.191	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2441	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	38	17	30	1	25	0	0	0	6	0	0	301	0	0	0	0	0	0
Cluster-10.195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Cluster-10.196	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	13	17	0	0	8	0	0	0	0	0	0	0	0	10	0	0	0	0
Cluster-10.197	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	14	12	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0
Cluster-10.198	299	0	0	0	0	0	0	3	0	0	0	0	15	51	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	0	15	0	0	16	0	2	1	0	56	0	52	0	0	1
Cluster-10.199	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	25	1	0	9	0	0	1	2	1	1	1	0	0	86	0	0	0	0	18	0	1	0	0	0
Cluster-10.200	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	812	0	0	26	0	0	1	0	497	0
Cluster-10.201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	22	9	0	0	0	0	0	0	0	0	0	40	0	0	8	0	0	0
Cluster-10.202	0	0	0	0	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.204	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	20	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.205	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Cluster-10.207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.208	0	0	5	1	1	2486	23	0	23	0	1	0	0	2	6	0	0	0	20	0	1	1	1	1	1	2	1	5	3455	59	5	2	1	3	5	0	1	2997	3	4	1	1062	0	0
Cluster-10.209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	2	1	0	0	14	0	2	0	0	1	0	0	0	0	2	0	0
Cluster-10.210	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.211	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Cluster-10.212	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	337	0	0	16	0	0	0	1	0	0
Cluster-10.213	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0	0	0	3	0	0	7	0	2	0	0	1	0	0
Cluster-10.215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2589	0	0	0	0	0	0	0	1	0	1	0	0	0	0
Cluster-10.217	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0	0	1	0
Cluster-10.218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.219	0	0	7	0	0	1	0	0	0	0	5	0	0	3	0	0	0	0	1	0	0	0	0	1	3	1	0	1	0	27	0	0	0	0	0	0	2	0	0	1	0	0	0	0
Cluster-10.220	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	11	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Cluster-10.221	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.222	13	0	1	6	11	4	3	4	1	4	6	0	1	951	3	13	1	1	0	0	8	10	78	1	5	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	188	14	4
Cluster-10.223	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	12	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.224	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	217	0	0	0	0	0	2	0	35	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.225	0	0	0	0	6	0	526	0	1	0	8	0	0	27	0	0	0	1	66	0	4	0	4	0	915	11	37	1117	0	3	173	108	0	1	0	19	0	0	3	0	0	4	1	6
