	SFC-023_S32_L002_alignment.bam	SFC-025_S33_L002_alignment.bam	SFC13_S23_L002_alignment.bam	SFC14_S17_L001_alignment.bam	SFC15-CM_S29_L002_alignment.bam	SFC16_S6_L001_alignment.bam	SFC17_S7_L001_alignment.bam	SFC-18_S20_L002_alignment.bam	SFC19_S24_L002_alignment.bam	SFC-21_S22_L002_alignment.bam	SFC22_S9_L001_alignment.bam	SFD1-CM_S28_L002_alignment.bam	SFM-10_S1_L001_alignment.bam	SFM-1_S11_L001_alignment.bam	SFM-3_S12_L001_alignment.bam	SFM-5_S2_L001_alignment.bam	SFM-6_S3_L001_alignment.bam	SFM-7_S13_L001_alignment.bam	SFM-8_S8_L001_alignment.bam	SFM9_S10_L001_alignment.bam	SFU2_S5_L001_alignment.bam	SFU-3_S21_L002_alignment.bam	SXC2_S4_L001_alignment.bam	IFC63_S16_L001_alignment.bam	IFC66_S31_L002_alignment.bam	IFD6_S1alignment.bam	IFD8_S2alignment.bam	IFM047_S10alignment.bam	IFM-049_S6alignment.bam	IFM050_S11alignment.bam	IFM054_S12alignment.bam	IFM058_S13alignment.bam	IFM060_S14alignment.bam	IFM061_S15alignment.bam	IFM12_S16alignment.bam	IFM14_S7alignment.bam	IFM21_S3alignment.bam	IFM23_S4alignment.bam	IFM24_S5alignment.bam	IFM26_S8alignment.bam	IFM27_S9alignment.bam	IFM53_S14_L001_alignment.bam	IFM56_S15alignment.bam	IFM57_S30_L002_alignment.bam
Cluster-10.662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.663	0	0	0	1	0	0	0	0	0	0	191	0	0	0	0	0	0	0	705	0	0	0	0	0	5	0	0	0	3	58	0	0	0	0	0	0	0	3	0	0	0	0	0	20
Cluster-10.664	32	1	337	24	132	12	5	8	2	17	966	0	1	20	80	38	10	0	0	0	3	30	4	1	30	0	1	3	28	4	1	1	44	14	0	0	1	1	0	3	0	27	72	70
Cluster-10.665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Cluster-10.666	104	0	4	53	6	74	325	18	4	2	29	0	8	21	2	0	2	739	56	0	5	163	116	6	1	2	8	9	9	3162	1	47	0	12	39	1	7	53	8	79	7	6	19	1
Cluster-10.667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	64	51	53	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.668	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0
Cluster-10.669	0	0	3	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.670	1	0	0	0	0	162	66	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601	51	0	0	203	0	0	0	0	0	0	530	1	0	0	0	0	0	0	0
Cluster-10.671	0	0	6	0	2	0	5	1	0	0	11	0	1	2	0	2	1	14	7	0	4	0	2	1	0	8	19	98	8	16	4	9	0	4	9	0	2	0	2	5	21	0	0	1
Cluster-10.672	0	1	86	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	1	0	0	3	0	0	1	1	7	0	0	0	0	8	0	0	8	0	18	0	0	10	0	0
Cluster-10.673	0	1	100	0	399	0	0	1	0	1	1	1	0	0	39	0	0	0	1	0	0	0	0	0	0	0	0	1	0	10009	0	0	0	0	1	37	1	2	0	2	192	0	91	1
Cluster-10.674	0	0	0	0	0	0	14	0	0	0	1	0	0	42	0	0	0	7	3	0	0	0	0	0	8	0	0	2	0	1	4	0	25	0	0	0	0	0	0	0	0	0	0	3
Cluster-10.675	0	0	0	0	0	1	514	0	0	51	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Cluster-10.677	0	0	0	2	0	1	0	0	1	0	0	0	0	0	41	0	0	4	55	0	0	1	1	0	7	3	0	1	0	4	1	2	0	0	1	0	0	0	0	0	0	0	0	1
Cluster-10.678	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0
Cluster-10.679	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1879	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.680	0	0	24	0	12	2	12	1	0	0	34	0	7	5	2	3	0	16	13	0	15	0	4	6	0	11	11	52	20	0	5	39	0	5	31	0	10	3	2	25	0	1	0	6
Cluster-10.681	0	0	0	0	1	0	0	0	0	0	185	0	1	0	0	0	0	113	1	0	0	0	0	3	29	2	3	6	1	33	0	1	0	0	0	0	5	0	1	4	7	0	0	23
Cluster-10.682	0	0	0	0	0	1	9	3	2	0	60	0	11	6	0	0	0	9	25	0	6	0	0	19	44	15	10	50	7	317	3	5	0	21	0	0	27	0	4	28	23	2	1	0
Cluster-10.683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
Cluster-10.684	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3496	0	0	0	0	1	0	2	0	1	0	2	0	0	0
Cluster-10.685	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0
Cluster-10.686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
Cluster-10.687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.688	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	1	0	0	0	0	492	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Cluster-10.690	0	0	0	0	0	1	0	0	0	0	0	0	3	2	0	64	0	0	0	0	617	0	0	898	83	0	3	1	1069	23	0	321	0	738	0	0	505	6	311	3	2	579	1	0
Cluster-10.691	0	0	0	0	150	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.692	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
Cluster-10.693	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.694	413	0	165	22	0	9	87	1	0	117	483	0	1	1	83	0	0	94	61	0	0	64	414	1	0	2	0	1	1	991	0	1	0	0	2	1	0	49	0	23	0	2	30	104
Cluster-10.695	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0
Cluster-10.696	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	6	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cluster-10.697	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	27	0	0	0
Cluster-10.698	0	0	0	0	460	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	40	0	0	0	0	0	0	0
Cluster-10.699	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	110	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.700	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
Cluster-10.701	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	156	102	0	0	4	0	0	0	0	0	0	0	0	0	151	0	0	0
Cluster-10.702	0	0	292	0	1	0	0	0	7	0	5	0	2	0	116	4	0	0	0	0	1	0	1	5	0	0	0	0	3	0	1	86	0	6	0	0	4	0	10	0	0	1	0	0
Cluster-10.703	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	7	0	1	0	1	6379	0	1	1	0	2	2	0	0	0
Cluster-10.704	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3366	0	0	1	0	0	0	1	0	0	0	9	0	3	0
Cluster-10.705	0	0	5	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.706	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	506	1	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	4	0	0	0	1	1	0	0
Cluster-10.707	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	20	0	0	0	29	0	0	0	0	0	334	1	0	0	0	0	0	0	0
Cluster-10.708	2	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	115	1	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	704	0	0	0	0	0	0	0	1
Cluster-10.709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Cluster-10.710	0	0	0	1	0	0	0	1	0	0	5	0	1	0	0	3	0	1	0	0	3	0	4	10	0	1	0	1	1	21	1	2	0	12	0	0	8	0	1	0	0	1	0	1
Cluster-10.711	0	0	0	1	2	0	0	0	0	3	1	0	0	0	0	0	0	1	436	0	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	1	0	1	564
Cluster-10.712	1	0	0	1	6	2	0	0	0	1	19	0	1	1	3	8	22	114	1	0	0	2	62	0	0	0	0	1	0	0	0	2	2	2	0	0	0	0	0	1	0	4	3	2
Cluster-10.713	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	1	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	28	0	0	18
Cluster-10.714	0	0	1	0	0	1	0	44	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	11	1	0	0	0	1	0	2	0	0	0	2	0	0	0
Cluster-10.715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.716	0	0	25	0	0	1	30	0	0	0	2	0	0	0	7	0	0	0	1	0	0	2	0	0	128	3	48	116	1	0	80	0	0	0	16	0	0	1	0	0	1	36	0	0
Cluster-10.717	0	0	0	0	261	0	4	0	0	0	0	0	0	1	0	0	2	70	0	0	6	1	2	0	0	0	5	33	314	0	41	0	0	0	0	0	0	0	0	1	0	0	0	1
Cluster-10.718	0	0	1	0	0	0	1	2	0	0	4	0	2	0	2	0	0	2	3	0	0	0	0	1	4	4	2	4	2	64	3	5	0	3	0	0	5	0	1	3	2	0	0	0
Cluster-10.719	0	0	1	2	2	0	0	0	1	0	0	0	0	0	38	0	0	21	24	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.720	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	19	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0
Cluster-10.721	0	0	0	0	0	162	0	199	0	0	3	0	0	0	0	0	307	0	1	0	0	0	0	0	0	0	0	0	1488	0	0	1	1	0	10	0	0	0	1	0	3	0	0	0
Cluster-10.722	22	0	1	80	63	16	10	9	1	8	41	0	1	18	50	47	11	810	2	0	2	58	118	3	19	0	572	825	0	8	1	1	36	5	38	0	0	173	0	0	552	27	33	5
Cluster-10.723	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	53	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.724	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	12	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0
Cluster-10.725	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	7	0	0	0	0	0	5	3	2	0	2	649	0	6	0	0	14	15	0	7	0	40	0	18	0	1	0
Cluster-10.726	0	0	0	0	0	17	1	2	0	0	0	0	1	0	0	0	566	407	0	0	0	0	1	0	0	0	0	0	14	5	2	0	1	0	0	0	1	0	1	18	0	158	0	27
Cluster-10.727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	64	0	0	0	0
Cluster-10.728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
Cluster-10.729	3796	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	26	4	0	0	0	0	0	0	8	0	0	0	0	0	0
Cluster-10.730	0	0	0	0	0	20	0	32	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cluster-10.731	405	1	30	282	718	195	132	162	33	249	695	0	36	438	190	749	196	11	28	0	62	573	130	12	385	0	335	459	2	25	86	18	511	133	1	2	34	0	3	0	0	390	1003	175
Cluster-10.732	0	0	31	0	0	0	11	0	2342	0	0	1	0	0	22	0	0	11	0	0	0	0	2	0	0	0	10	5	6	0	10	0	0	0	0	0	0	10	0	0	4	0	0	1
Cluster-10.733	2	0	0	0	3	1	0	0	0	1	1	0	0	2	0	4	2	0	0	0	0	1	0	0	1	3	1	2	0	6282	0	0	4	0	0	0	1	2	0	0	0	1	1	0
Cluster-10.734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
Cluster-10.735	0	0	0	0	932	0	0	2	0	0	0	0	0	0	0	0	0	263	0	0	0	0	1	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Cluster-10.736	0	0	0	0	28	0	0	224	0	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.737	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	324	570	1	0	71	0	0	0	0	0	152	1	0	1	0	0	0	0
Cluster-10.738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	139	0	2	0	0
Cluster-10.739	12	0	29	949	22	40	25	4	12	64	21	0	0	40	162	2	29	90	135	1	7	87	62	1	143	74	26	73	3	47	99	2	53	0	19	0	0	4	0	3	17	2	1	8
Cluster-10.740	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0
Cluster-10.741	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.742	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.743	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	38	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.744	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
Cluster-10.745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0
Cluster-10.746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	31	0	0	0	0	0	49	0	0	0	0	0	0
Cluster-10.747	0	0	0	0	0	0	440	5	0	0	0	0	7	0	0	0	2	4	0	0	6	0	0	80	0	0	0	0	10	0	0	0	6	122	9	0	14	0	32	0	0	4	0	0
Cluster-10.748	0	0	0	2	0	0	2	0	0	0	1450	0	2	0	0	0	0	0	646	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219
Cluster-10.749	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	4	3	0	0	1	3	0	0	0	0	157	1404	0	4	530	0	1	1	20	0	0	0	0	0	355	0	0	0
Cluster-10.750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	32	0	0	0	0	0	29	0	0	0	0	0	0
Cluster-10.751	0	0	0	2	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	622	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Cluster-10.752	0	2	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Cluster-10.753	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	773	0	1	0	0
Cluster-10.754	0	0	0	1	4546	0	631	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	12	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.755	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Cluster-10.756	0	0	2	91	40	2	0	0	0	10	0	0	32	0	115	0	0	2022	0	0	0	188	321	0	0	4	87	144	9	1	0	0	0	0	4	3	11	27	0	0	92	10	0	0
Cluster-10.757	0	0	102	0	0	3	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	63	7	0	0	0	0	0	0	0	0
Cluster-10.758	0	0	0	0	303	0	768	0	486	216	1	0	338	1	0	0	0	0	1	0	1023	0	0	2319	0	1	0	0	0	0	0	1	27	1389	1	455	398	0	586	159	3258	0	0	0
Cluster-10.759	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2006	0	0	0	0	0	0	0	45	0	0	0	0
Cluster-10.760	0	0	15	0	0	0	0	0	8	0	0	1	0	0	7	0	0	4	0	0	0	0	4	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	12	2	0	0	0	0	0	0	1	0	10	0	0	6	3	4	128	0	4	0	0
Cluster-10.762	0	0	4	0	0	0	0	0	0	2	0	0	0	0	115	0	0	0	0	0	0	0	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.763	0	0	6	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.764	2	0	4	0	4	6	14	9	2	0	79	0	12	8	0	3	1	6	26	0	9	0	0	4	31	19	12	47	3	373	4	7	0	12	0	0	31	0	1	14	21	0	0	0
Cluster-10.765	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	44	0	0	0	0	0	0	0	0	0
Cluster-10.766	0	0	4	0	0	0	3	0	0	0	0	0	0	0	3	0	0	1	0	0	7	0	0	1	1	2	4	9	8	5819	3	0	0	5	2	0	5	1	8	4	1	1	0	0
Cluster-10.767	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	68	0	10	33	0	3	5	5	0	0
Cluster-10.768	0	1	0	215	0	0	0	0	0	13	0	0	1	0	0	0	1	0	1	0	0	603	0	0	0	0	0	0	0	0	0	0	0	0	1358	0	0	1	0	0	3	0	0	0
Cluster-10.769	0	0	11	0	0	1	340	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	302	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.770	8	0	0	0	0	0	107	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	58	0	0	0	0	0	0	0	0	51	5	0	0	0	0	0	0	0	0	1	0	0
Cluster-10.771	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0
Cluster-10.772	0	0	11	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	494	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	150	0	0
Cluster-10.774	0	0	0	0	0	0	0	0	0	0	334	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.775	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.776	0	0	0	4	23	28	25	32	6	0	0	0	3	186	0	2	5	116	0	0	15	46	0	12	81	2	3	9	12	738	6	24	0	15	24	0	4	0	9	5	7	7	0	0
Cluster-10.777	0	0	0	0	0	0	1	0	0	0	0	0	0	17	0	0	0	0	0	0	2	0	21	1	0	2	4	2	0	6	9	0	0	3	7838	0	1	7	1	0	0	0	0	0
Cluster-10.778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	8	6	0	0	0	0	0	0	0	0	1	0	2	0	4	0	0	0
Cluster-10.779	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
Cluster-10.780	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	11	0	3	0	0	0	0	165	0	0	0	0	0	1	0	0	151	7	0	0	1	0	27	0	0	0	0	0	0
Cluster-10.781	0	0	0	0	0	0	10	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	18	0	0	0	4	1	2	2	0	14	0	2	0	0	0	0	2	0	1	0	0	0
Cluster-10.782	0	0	0	0	0	0	35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Cluster-10.783	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	100	0	0	0	3	0	0	0	0	0
Cluster-10.784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	252
Cluster-10.785	0	3	0	12	94	43	171	93	37	0	1	0	35	116	1	7	11	298	21	0	83	146	0	60	179	8	26	40	84	545	21	118	0	94	141	2	25	0	40	63	8	41	1	1
Cluster-10.786	43	0	3	18	30	45	407	5	12	2	14	0	9	36	1	0	1	370	9	0	21	95	44	13	3	2	17	27	21	4792	11	22	2	24	32	2	8	14	26	111	15	9	10	0
Cluster-10.787	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0
Cluster-10.788	0	0	0	0	0	0	0	0	0	11	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Cluster-10.789	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.790	10	0	19	49	5	16	118	0	3	19	19	0	0	20	166	1	19	75	78	0	5	8	42	0	374	50	69	353	2	51	407	8	221	0	2	13	0	1	0	1	20	0	1	7
Cluster-10.791	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1
Cluster-10.792	38	1	4	35	63	13	12	11	2	21	1384	0	3	34	21	52	9	1	1144	0	2	50	8	2	40	0	0	0	0	5	0	3	60	11	0	0	0	1	0	0	0	34	71	747
Cluster-10.793	0	0	0	0	0	0	321	0	0	0	0	1	0	0	0	0	27	160	0	0	0	0	1	0	203	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.794	0	3	0	179	29	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	330	7	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.795	0	0	0	10	0	0	6	0	0	0	0	0	4	0	0	0	0	34	0	0	0	0	0	0	0	1	2	1	2	18848	3	0	0	1	4	0	8	1	6	2	4	0	0	0
Cluster-10.796	0	1	6	15	1	1	0	0	0	0	1	0	0	1	46	0	1	27	35	0	0	3	7	0	19	10	1	11	0	81	5	0	3	0	1	0	0	0	0	0	2	0	0	3
Cluster-10.797	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
